post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel_type,drive_type,title_status,condition,color,city,state,zip_code,source_txt,llm_provider,llm_model,llm_ts
7924663819,20260407010008,2026-04-07T01:00:08Z,3700,2013,hyundai,sonata,220000,automatic,gas,fwd,clean,good,blue,New Haven,CT,,scrapes/20260407010008/7924663819.txt,vertex,gemini-2.5-flash,2026-04-07T01:15:44.014212Z
7924599111,20260407010008,2026-04-07T01:00:08Z,10299,2002,Ford,Ranger Xlt,131000,automatic,gas,4wd,clean,like new,grey,Trumbull,CT,,scrapes/20260407010008/7924599111.txt,vertex,gemini-2.5-flash,2026-04-07T01:15:34.894764Z
7924666859,20260402200018,2026-04-02T20:00:18Z,12990,2016,Honda,Pilot,120070,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260402200018/7924666859.txt,vertex,gemini-2.5-flash,2026-04-02T20:18:30.515115Z
7924666730,20260406120021,2026-04-06T12:00:21Z,16750,2023,Hyundai,Elantra,108905,automatic,gas,fwd,clean,Used,Ecotronic Gray,Bridgeport,CT,,scrapes/20260406120021/7924666730.txt,vertex,gemini-2.5-flash,2026-04-06T12:15:37.146193Z
7924666699,20260402230006,2026-04-02T23:00:06Z,14850,2018,INFINITI,Q50,139096,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260402230006/7924666699.txt,vertex,gemini-2.5-flash,2026-04-02T23:17:12.598831Z
7924666579,20260403030014,2026-04-03T03:00:14Z,25900,2018,Land Rover,Range Rover,101615,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260403030014/7924666579.txt,vertex,gemini-2.5-flash,2026-04-03T03:17:21.898764Z
7924667020,20260403020032,2026-04-03T02:00:32Z,12850,2016,Dodge,Grand Caravan,48019,automatic,gas,fwd,clean,Used,blue,Bridgeport,CT,,scrapes/20260403020032/7924667020.txt,vertex,gemini-2.5-flash,2026-04-03T02:19:01.746475Z
7924667000,20260406230024,2026-04-06T23:00:24Z,175000,1956,Chevrolet,Bel Air,1250,manual,gas,,clean,Used,black,Bridgeport,CT,,scrapes/20260406230024/7924667000.txt,vertex,gemini-2.5-flash,2026-04-06T23:15:44.204263Z
7924666742,20260407020024,2026-04-07T02:00:24Z,15900,2015,Chevrolet,Silverado 1500,126474,automatic,gas,4wd,clean,Used,grey,Bridgeport,CT,,scrapes/20260407020024/7924666742.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:00.773816Z
7924660924,20260406230024,2026-04-06T23:00:24Z,9998,2016,Subaru,Crosstrek,147973,manual,gas,awd,clean,Used,white,East Granby,CT,,scrapes/20260406230024/7924660924.txt,vertex,gemini-2.5-flash,2026-04-06T23:15:33.945608Z
7922410662,20260401150014,2026-04-01T15:00:14Z,9499,2016,Toyota,Prius Two,173177,automatic,hybrid,fwd,clean,good,silver,Bethany,CT,,scrapes/20260401150014/7922410662.txt,vertex,gemini-2.5-flash,2026-04-01T15:13:03.249734Z
7922279684,20260401200013,2026-04-01T20:00:13Z,4900,2015,nissan,rogue s,133000,automatic,gas,4wd,clean,excellent,black,Shelton,CT,,scrapes/20260401200013/7922279684.txt,vertex,gemini-2.5-flash,2026-04-01T20:15:00.513653Z
7922267738,20260401200013,2026-04-01T20:00:13Z,9500,2007,freightliner,m2,235000,automatic,diesel,rwd,clean,good,white,Fair Lawn,NJ,,scrapes/20260401200013/7922267738.txt,vertex,gemini-2.5-flash,2026-04-01T20:14:52.795904Z
7922176112,20260401140032,2026-04-01T14:00:32Z,9885,2016,BMW,X3 2.8i X-drive,124000,automatic,gas,4wd,clean,excellent,white,Branford,CT,,scrapes/20260401140032/7922176112.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:51.045946Z
7922010428,20260401200013,2026-04-01T20:00:13Z,10000,2012,Ford,E-350 super duty,198600,automatic,gas,rwd,clean,good,black,Shelton,CT,,scrapes/20260401200013/7922010428.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:43.788932Z
7921880180,20260331160023,2026-03-31T16:00:23Z,3288,2007,ford,focus,185000,automatic,gas,fwd,clean,,,Wallingford,CT,,scrapes/20260331160023/7921880180.txt,vertex,gemini-2.5-flash,2026-03-31T16:12:48.751438Z
7924666817,20260402100008,2026-04-02T10:00:08Z,18900,2020,Audi,Q3,77916,automatic,gas,awd,clean,Used,Chronos Gray Metallic,Bridgeport,CT,,scrapes/20260402100008/7924666817.txt,vertex,gemini-2.5-flash,2026-04-02T10:17:21.553258Z
7924666806,20260403020032,2026-04-03T02:00:32Z,10850,2015,Ford,Fusion,92276,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260403020032/7924666806.txt,vertex,gemini-2.5-flash,2026-04-03T02:18:49.948533Z
7924685857,20260406220006,2026-04-06T22:00:06Z,4800,2010,Chevrolet,Express 2500 Cargo,280000,automatic,gas,,clean,good,grey,Naugatuck,CT,,scrapes/20260406220006/7924685857.txt,vertex,gemini-2.5-flash,2026-04-06T22:15:24.369438Z
7924666974,20260406080018,2026-04-06T08:00:18Z,13500,2018,BMW,X1,86540,automatic,gas,fwd,clean,Used,white,Bridgeport,CT,,scrapes/20260406080018/7924666974.txt,vertex,gemini-2.5-flash,2026-04-06T08:16:14.346324Z
7924666633,20260403020032,2026-04-03T02:00:32Z,8500,2011,Chevrolet,Tahoe,178907,automatic,,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260403020032/7924666633.txt,vertex,gemini-2.5-flash,2026-04-03T02:18:24.749487Z
7924666847,20260402150037,2026-04-02T15:00:37Z,10800,2019,Dodge,Charger,54917,automatic,gas,rwd,clean,Used,white,Bridgeport,CT,,scrapes/20260402150037/7924666847.txt,vertex,gemini-2.5-flash,2026-04-02T15:17:54.649788Z
7924666611,20260403020032,2026-04-03T02:00:32Z,17500,1988,Chevrolet,Caprice,69541,automatic,gas,,clean,Used,CREAM,Bridgeport,CT,,scrapes/20260403020032/7924666611.txt,vertex,gemini-2.5-flash,2026-04-03T02:18:14.248358Z
7922420256,20260331200025,2026-03-31T20:00:25Z,2600,1998,Toyota,Camry,165000,automatic,gas,,clean,,,East Berlin,CT,,scrapes/20260331200025/7922420256.txt,vertex,gemini-2.5-flash,2026-03-31T20:12:55.185614Z
7922266631,20260331200025,2026-03-31T20:00:25Z,6200,2011,acura,mdx,125000,automatic,gas,,clean,good,white,North Haven,CT,,scrapes/20260331200025/7922266631.txt,vertex,gemini-2.5-flash,2026-03-31T20:12:48.871786Z
7922148637,20260331200025,2026-03-31T20:00:25Z,2500,2005,honda,accord lx,220000,automatic,gas,,clean,fair,,Stratford,CT,,scrapes/20260331200025/7922148637.txt,vertex,gemini-2.5-flash,2026-03-31T20:12:45.771851Z
7922019524,20260331200025,2026-03-31T20:00:25Z,1500,2006,ford,e-350 econoline,190000,automatic,gas,fwd,clean,fair,,Waterbury,CT,,scrapes/20260331200025/7922019524.txt,vertex,gemini-2.5-flash,2026-03-31T20:12:41.899390Z
7921791498,20260401080015,2026-04-01T08:00:15Z,20990,2019,Mercedes-Benz,Sprinter C2500/C3500,85710,automatic,diesel,rwd,clean,excellent,grey,West Haven,CT,,scrapes/20260401080015/7921791498.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:44.918161Z
7921740355,20260401150014,2026-04-01T15:00:14Z,9998,2015,Subaru,Forester,131732,automatic,gas,awd,clean,Used,black,East Granby,CT,,scrapes/20260401150014/7921740355.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:31.998374Z
7921640793,20260401080015,2026-04-01T08:00:15Z,18000,2012,Mercedes-Benz,S-class S550,68000,automatic,gas,rwd,clean,like new,black,Madison,CT,,scrapes/20260401080015/7921640793.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:34.891354Z
7921614123,20260401200013,2026-04-01T20:00:13Z,4500,2015,Nissan,Versa,120802,automatic,gas,fwd,clean,Used,Amethyst Gray,Bridgeport,CT,,scrapes/20260401200013/7921614123.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:21.943721Z
7921417422,20260401150014,2026-04-01T15:00:14Z,4900,2006,Saab,9-2X Aero,140000,manual,gas,4wd,clean,good,grey,Branford,CT,,scrapes/20260401150014/7921417422.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:22.676718Z
7924685016,20260406220006,2026-04-06T22:00:06Z,15900,1997,chevy,camaro z28,130000,automatic,gas,rwd,clean,good,black,New Haven,CT,,scrapes/20260406220006/7924685016.txt,vertex,gemini-2.5-flash,2026-04-06T22:15:15.220129Z
7924666831,20260402130024,2026-04-02T13:00:24Z,9900,2015,Mercedes-Benz,GLK-Class,123897,automatic,gas,rwd,clean,Used,red,Bridgeport,CT,,scrapes/20260402130024/7924666831.txt,vertex,gemini-2.5-flash,2026-04-02T13:17:29.488719Z
7924666656,20260403020032,2026-04-03T02:00:32Z,12300,2014,Ford,Econoline Cargo Van e-250,91374,automatic,gas,fwd,clean,Used,white,Bridgeport,CT,,scrapes/20260403020032/7924666656.txt,vertex,gemini-2.5-flash,2026-04-03T02:18:34.448233Z
7924666596,20260403020032,2026-04-03T02:00:32Z,15990,2018,GMC,Yukon XL,153518,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260403020032/7924666596.txt,vertex,gemini-2.5-flash,2026-04-03T02:18:01.248445Z
7924687780,20260407030019,2026-04-07T03:00:19Z,6999,2014,honda,civic ex,150000,automatic,gas,,clean,excellent,,West Hartford,CT,,scrapes/20260407030019/7924687780.txt,vertex,gemini-2.5-flash,2026-04-07T03:15:54.175597Z
7924685126,20260402210006,2026-04-02T21:00:06Z,7800,2012,ACURA,MDX SPORT,166000,automatic,gas,4wd,clean,excellent,,Fairfield,CT,,scrapes/20260402210006/7924685126.txt,vertex,gemini-2.5-flash,2026-04-02T21:18:29.812764Z
7924666763,20260402230006,2026-04-02T23:00:06Z,14850,2020,Ford,Fusion,35125,automatic,gas,fwd,clean,Used,Alto Blue Metallic Tinted Clearcoat,Bridgeport,CT,,scrapes/20260402230006/7924666763.txt,vertex,gemini-2.5-flash,2026-04-02T23:17:21.204802Z
7924666714,20260402080016,2026-04-02T08:00:16Z,15500,2018,BMW,X2,79633,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260402080016/7924666714.txt,vertex,gemini-2.5-flash,2026-04-02T08:17:39.883863Z
7924666689,20260402090024,2026-04-02T09:00:24Z,18995,2017,Ford,F-150,106743,automatic,gas,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260402090024/7924666689.txt,vertex,gemini-2.5-flash,2026-04-02T09:17:52.617117Z
7924810376,20260406010006,2026-04-06T01:00:06Z,12000,2016,Mercedes-Benz,Sprinter 3500,200489,automatic,diesel,rwd,clean,excellent,white,Hamden,CT,,scrapes/20260406010006/7924810376.txt,vertex,gemini-2.5-flash,2026-04-06T01:15:05.880524Z
7924667042,20260406080018,2026-04-06T08:00:18Z,13500,2011,Lexus,LS 460,115212,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260406080018/7924667042.txt,vertex,gemini-2.5-flash,2026-04-06T08:16:28.254795Z
7924666965,20260406110036,2026-04-06T11:00:36Z,59000,1969,Chevrolet,Camaro,4664,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260406110036/7924666965.txt,vertex,gemini-2.5-flash,2026-04-06T11:15:41.376128Z
7924666673,20260407000006,2026-04-07T00:00:06Z,20950,2018,Land Rover,Range Rover Sport,93146,automatic,gas,awd,clean,Used,white,Bridgeport,CT,,scrapes/20260407000006/7924666673.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:03.971905Z
7924781477,20260402130024,2026-04-02T13:00:24Z,5500,2015,GMC,TERRAIN SLE-2,140000,automatic,gas,4wd,clean,excellent,silver,Shelton,CT,,scrapes/20260402130024/7924781477.txt,vertex,gemini-2.5-flash,2026-04-02T13:17:45.255485Z
7922411334,20260401030035,2026-04-01T03:00:35Z,8999,2014,Subaru,XV Crosstrek Hybrid,120228,automatic,hybrid,awd,clean,good,green,Bethany,CT,,scrapes/20260401030035/7922411334.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:52.714326Z
7922409847,20260401030035,2026-04-01T03:00:35Z,6200,2013,Volkswagen,Tiguan,108000,automatic,gas,4wd,clean,excellent,black,Branford,CT,,scrapes/20260401030035/7922409847.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:49.606866Z
7922320344,20260401030035,2026-04-01T03:00:35Z,5000,1985,ford,transit cargo van,15000,automatic,gas,fwd,clean,good,black,Waterbury,CT,,scrapes/20260401030035/7922320344.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:47.292426Z
7922205598,20260401200013,2026-04-01T20:00:13Z,8500,2011,GMC,Savana 1500 Cargo,110885,automatic,gas,rwd,clean,fair,white,Canterbury,CT,,scrapes/20260401200013/7922205598.txt,vertex,gemini-2.5-flash,2026-04-01T20:14:41.662902Z
7921847519,20260401030035,2026-04-01T03:00:35Z,1600,2012,chrysler,town & country,166000,automatic,gas,fwd,clean,good,custom,Bridgeport,CT,,scrapes/20260401030035/7921847519.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:37.399919Z
7921766314,20260401030035,2026-04-01T03:00:35Z,4800,2011,Toyota,Venza,133000,automatic,gas,fwd,clean,good,grey,Branford,CT,,scrapes/20260401030035/7921766314.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:32.771058Z
7921614824,20260401170033,2026-04-01T17:00:33Z,14650,2019,Chevrolet,Traverse,87713,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260401170033/7921614824.txt,vertex,gemini-2.5-flash,2026-04-01T17:12:26.876916Z
7921614059,20260401030035,2026-04-01T03:00:35Z,22500,2015,Ford,Super Duty F-350 SRW,120934,automatic,diesel,4wd,clean,Used,black,Bridgeport,CT,,scrapes/20260401030035/7921614059.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:22.540010Z
7921520326,20260401030035,2026-04-01T03:00:35Z,10998,2015,Subaru,Outback,141231,automatic,gas,awd,clean,Used,white,Tariffville,CT,,scrapes/20260401030035/7921520326.txt,vertex,gemini-2.5-flash,2026-04-01T03:12:18.612699Z
7921457439,20260401080015,2026-04-01T08:00:15Z,10250,2020,Nissan,Pathfinder S,111432,automatic,gas,4wd,clean,excellent,black,North Branford,CT,,scrapes/20260401080015/7921457439.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:19.710235Z
7924825235,20260407030019,2026-04-07T03:00:19Z,5995,2012,Honda,Civic LX,159543,automatic,gas,fwd,clean,excellent,red,Branford,CT,,scrapes/20260407030019/7924825235.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:11.376169Z
7924813991,20260406140007,2026-04-06T14:00:07Z,3488,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260406140007/7924813991.txt,vertex,gemini-2.5-flash,2026-04-06T14:18:41.349877Z
7924666783,20260402210006,2026-04-02T21:00:06Z,9400,2015,Honda,Civic Sedan,130759,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260402210006/7924666783.txt,vertex,gemini-2.5-flash,2026-04-02T21:18:11.837278Z
7922483301,20260401080015,2026-04-01T08:00:15Z,59500,1977,Pontiac,Trans Am,64877,manual,gas,,clean,Used,black,Bridgeport,CT,,scrapes/20260401080015/7922483301.txt,vertex,gemini-2.5-flash,2026-04-01T08:13:04.673111Z
7922385577,20260401150014,2026-04-01T15:00:14Z,47500,2019,Mercedes Benz,AMG GLE 43 Studio,74648,automatic,gas,4wd,clean,like new,black,Wallingford,CT,,scrapes/20260401150014/7922385577.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:52.926437Z
7922056251,20260401080015,2026-04-01T08:00:15Z,5900,2004,chevy,silverado 2500,200000,automatic,gas,4wd,clean,,,Bridgeport,CT,,scrapes/20260401080015/7922056251.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:51.724039Z
7922044538,20260401080015,2026-04-01T08:00:15Z,8500,2014,chevrolet,silverado 1500,200526,automatic,gas,4wd,clean,excellent,white,New Haven,CT,,scrapes/20260401080015/7922044538.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:48.985134Z
7921670912,20260401200013,2026-04-01T20:00:13Z,25000,2018,ford,e350 super duty cutaway,160000,automatic,gas,,clean,good,white,Milford,CT,,scrapes/20260401200013/7921670912.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:35.397798Z
7921614789,20260401200013,2026-04-01T20:00:13Z,11900,2015,Jaguar,XF,79004,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260401200013/7921614789.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:31.628607Z
7921614429,20260401080015,2026-04-01T08:00:15Z,7750,2015,Volkswagen,Passat,116694,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260401080015/7921614429.txt,vertex,gemini-2.5-flash,2026-04-01T08:12:25.889793Z
7921614144,20260401140032,2026-04-01T14:00:32Z,13900,2017,Ford,Explorer,64208,automatic,gas,4wd,clean,Used,silver,Bridgeport,CT,,scrapes/20260401140032/7921614144.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:27.294171Z
7921444253,20260401150014,2026-04-01T15:00:14Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260401150014/7921444253.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:27.400073Z
7921373699,20260401170033,2026-04-01T17:00:33Z,5485,2014,Volvo,S60 T5 AWD Sport Sedan,143000,automatic,gas,4wd,clean,good,silver,Branford,CT,,scrapes/20260401170033/7921373699.txt,vertex,gemini-2.5-flash,2026-04-01T17:12:22.481641Z
7924666941,20260403010014,2026-04-03T01:00:14Z,14900,2020,Nissan,Rogue,82675,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260403010014/7924666941.txt,vertex,gemini-2.5-flash,2026-04-03T01:16:34.093063Z
7924887179,20260402180017,2026-04-02T18:00:17Z,3950,2006,Jeep,Grand Cherokee Laredo,130000,automatic,gas,4wd,clean,Nice,,Westfield,MA,,scrapes/20260402180017/7924887179.txt,vertex,gemini-2.5-flash,2026-04-02T18:19:24.375475Z
7924892871,20260407010008,2026-04-07T01:00:08Z,7500,2011,Toyota,Tundra,190000,automatic,gas,4wd,clean,nice condition inside and out,,Wallingford,CT,,scrapes/20260407010008/7924892871.txt,vertex,gemini-2.5-flash,2026-04-07T01:16:15.013175Z
7922394675,20260401140032,2026-04-01T14:00:32Z,9500,2018,Chevrolet,Equinox L,94000,automatic,gas,4wd,clean,good,grey,Hamden,CT,,scrapes/20260401140032/7922394675.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:58.812995Z
7922351290,20260401140032,2026-04-01T14:00:32Z,2300,2012,Nissan,Rogue,168000,automatic,gas,4wd,clean,fair,red,Stamford,CT,,scrapes/20260401140032/7922351290.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:53.467759Z
7922107506,20260401140032,2026-04-01T14:00:32Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260401140032/7922107506.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:45.741842Z
7921888310,20260401150014,2026-04-01T15:00:14Z,3000,2013,infiniti,g37,179282,automatic,gas,,clean,good,white,Meriden,CT,,scrapes/20260401150014/7921888310.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:41.640608Z
7921820814,20260401140032,2026-04-01T14:00:32Z,59000,2019,ford,f450 super duty,131000,automatic,diesel,4wd,clean,excellent,black,Fairfield,CT,,scrapes/20260401140032/7921820814.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:31.857386Z
7921613873,20260401140032,2026-04-01T14:00:32Z,4700,2014,volkswagen,jetta,158000,,gas,fwd,clean,good,blue,Middlebury,CT,,scrapes/20260401140032/7921613873.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:23.711623Z
7921603068,20260401140032,2026-04-01T14:00:32Z,14900,2017,Lincoln,MKT Limo,190964,automatic,gas,4wd,clean,good,black,Waterbury,CT,,scrapes/20260401140032/7921603068.txt,vertex,gemini-2.5-flash,2026-04-01T14:12:19.489875Z
7922401745,20260401150014,2026-04-01T15:00:14Z,68993,2023,CHRYSLER,PACIFICA TOURING L,20228,automatic,gas,fwd,clean,like new,blue,Hudson,NH,,scrapes/20260401150014/7922401745.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:59.217188Z
7921994075,20260401200013,2026-04-01T20:00:13Z,800,2005,BMW,325i,181000,automatic,gas,,clean,good,,Hamden,CT,,scrapes/20260401200013/7921994075.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:39.387713Z
7921873546,20260401170033,2026-04-01T17:00:33Z,5000,2003,jeep,liberty sport 4x4,48000,automatic,gas,4wd,clean,like new,,Derby,CT,,scrapes/20260401170033/7921873546.txt,vertex,gemini-2.5-flash,2026-04-01T17:12:33.679467Z
7921747776,20260401170033,2026-04-01T17:00:33Z,4500,1998,Mitsubishi,Montero,157000,automatic,gas,,clean,good,,West Haven,CT,,scrapes/20260401170033/7921747776.txt,vertex,gemini-2.5-flash,2026-04-01T17:12:29.452704Z
7921373475,20260401150014,2026-04-01T15:00:14Z,8485,2013,BMW,328i X-drive AWD Sedan,113000,automatic,gas,4wd,clean,good,black,Branford,CT,,scrapes/20260401150014/7921373475.txt,vertex,gemini-2.5-flash,2026-04-01T15:12:18.320607Z
7924831703,20260407030019,2026-04-07T03:00:19Z,6485,2009,Toyota,Prius Hybrid Hatchback,127000,automatic,hybrid,fwd,clean,good,grey,Branford,CT,,scrapes/20260407030019/7924831703.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:20.376855Z
7924823963,20260402180017,2026-04-02T18:00:17Z,4695,2010,Toyota,Corolla LE,190341,automatic,gas,fwd,clean,good,red,Branford,CT,,scrapes/20260402180017/7924823963.txt,vertex,gemini-2.5-flash,2026-04-02T18:19:07.375691Z
7924922065,20260406200006,2026-04-06T20:00:06Z,7500,1987,Ford,F150,79000,manual,gas,4wd,clean,fair,red,North Branford,CT,,scrapes/20260406200006/7924922065.txt,vertex,gemini-2.5-flash,2026-04-06T20:15:37.018024Z
7924752722,20260407030019,2026-04-07T03:00:19Z,8995,2008,chevy,express 3500,170484,automatic,gas,rwd,clean,good,white,Oxford,CT,,scrapes/20260407030019/7924752722.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:02.974760Z
7921614763,20260401200013,2026-04-01T20:00:13Z,6700,2009,Chevrolet,Silverado 1500,177265,automatic,gas,4wd,clean,Used,green,Bridgeport,CT,,scrapes/20260401200013/7921614763.txt,vertex,gemini-2.5-flash,2026-04-01T20:12:26.678318Z
7925003013,20260407010008,2026-04-07T01:00:08Z,85000,1950,Jaguar,MK V Drophead,51000,manual,gas,rwd,clean,like new,red,Shelton,CT,,scrapes/20260407010008/7925003013.txt,vertex,gemini-2.5-flash,2026-04-07T01:16:27.614195Z
7924920866,20260404200006,2026-04-04T20:00:06Z,6000,1986,Chevy,El Camino,1234567,automatic,gas,,clean,good,maroon and silver,Middlebury,CT,,scrapes/20260404200006/7924920866.txt,vertex,gemini-2.5-flash,2026-04-04T20:16:15.216808Z
7923488225,20260405080027,2026-04-05T08:00:27Z,6700,2007,Saturn,Vue,165000,automatic,gas,fwd,clean,excellent,red,Southbury,CT,,scrapes/20260405080027/7923488225.txt,vertex,gemini-2.5-flash,2026-04-05T08:14:34.711399Z
7925055107,20260407000006,2026-04-07T00:00:06Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260407000006/7925055107.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:35.870401Z
7924967328,20260407000006,2026-04-07T00:00:06Z,20999,2018,bmw,x5,100000,automatic,gas,awd,clean,great condition,,Derby,CT,,scrapes/20260407000006/7924967328.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:16.271456Z
7925043371,20260407000006,2026-04-07T00:00:06Z,5000,2012,chevy,equinox lt,160000,automatic,gas,4wd,clean,like new,black,Derby,CT,,scrapes/20260407000006/7925043371.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:24.570790Z
7925022585,20260407020024,2026-04-07T02:00:24Z,3900,2007,Saturn,Vue,165000,automatic,gas,fwd,clean,excellent,red,Southbury,CT,,scrapes/20260407020024/7925022585.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:09.573478Z
7925084301,20260407000006,2026-04-07T00:00:06Z,44995,2013,ford,e-450,164000,automatic,gas,,clean,,white,new haven,CT,,scrapes/20260407000006/7925084301.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:47.271060Z
7925112720,20260407020024,2026-04-07T02:00:24Z,14000,2001,bmw,Z3 Roadster,79700,automatic,gas,rwd,clean,excellent,silver,Deep River,CT,,scrapes/20260407020024/7925112720.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:16.774444Z
7925184822,20260406140007,2026-04-06T14:00:07Z,8300,2017,ford,focus se,56588,automatic,gas,fwd,clean,excellent,grey,West Haven,CT,,scrapes/20260406140007/7925184822.txt,vertex,gemini-2.5-flash,2026-04-06T14:23:27.341950Z
7925186421,20260406230024,2026-04-06T23:00:24Z,18900,2016,toyota,4runner,181790,automatic,gas,4wd,clean,like new,white,Meriden,CT,,scrapes/20260406230024/7925186421.txt,vertex,gemini-2.5-flash,2026-04-06T23:16:00.745526Z
7925163610,20260406100032,2026-04-06T10:00:32Z,7500,2016,SUBARU,FORESTER TOURING,185000,automatic,gas,4wd,clean,excellent,ICE SILVER,Meriden,CT,,scrapes/20260406100032/7925163610.txt,vertex,gemini-2.5-flash,2026-04-06T10:15:03.726744Z
7925215698,20260403150032,2026-04-03T15:00:32Z,50315,2017,Mercedes,G 63 AMG,43393,automatic,gas,,clean,excellent,,New Haven,CT,,scrapes/20260403150032/7925215698.txt,vertex,gemini-2.5-flash,2026-04-03T15:17:37.671851Z
7925234660,20260406150006,2026-04-06T15:00:06Z,4500,2016,ford,fusion titanium,199000,automatic,gas,fwd,clean,excellent,white,Shelton,CT,,scrapes/20260406150006/7925234660.txt,vertex,gemini-2.5-flash,2026-04-06T15:16:57.552581Z
7925231411,20260407030019,2026-04-07T03:00:19Z,5000,2001,chevrolet,silverado 2500hd,246000,automatic,diesel,4wd,missing,good,black,North Haven,CT,,scrapes/20260407030019/7925231411.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:30.074347Z
7925133149,20260406230024,2026-04-06T23:00:24Z,4000,1976,ford,ELITE,40000,automatic,gas,fwd,clean,excellent,white,Derby,CT,,scrapes/20260406230024/7925133149.txt,vertex,gemini-2.5-flash,2026-04-06T23:15:51.234950Z
7923562891,20260405000016,2026-04-05T00:00:16Z,8000,2005,Ford,Ranger XLT,142350,manual,gas,4wd,clean,good,red,Branford,CT,,scrapes/20260405000016/7923562891.txt,vertex,gemini-2.5-flash,2026-04-05T00:13:58.895469Z
7925305585,20260406100032,2026-04-06T10:00:32Z,12300,2014,Ford,Econoline Cargo Van e-250,91374,automatic,gas,fwd,clean,Used,Oxford White,Bridgeport,CT,,scrapes/20260406100032/7925305585.txt,vertex,gemini-2.5-flash,2026-04-06T10:15:44.627906Z
7925305560,20260407020024,2026-04-07T02:00:24Z,31900,2018,Land Rover,Range Rover,101615,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260407020024/7925305560.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:53.474312Z
7925252175,20260406210007,2026-04-06T21:00:07Z,8985,2015,BMW,X5 3.5i X-drive Sport SUV,142000,automatic,gas,4wd,clean,excellent,white,Branford,CT,,scrapes/20260406210007/7925252175.txt,vertex,gemini-2.5-flash,2026-04-06T21:16:18.538485Z
